LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
PowderBedFusion	PowderBedFusion	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#PowderBedFusion			
Lithium	Lithium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Lithium			
Sintering	Sintering	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Sintering			
IWMPersonShortName	IWMPersonShortName	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IWMPersonShortName			
hasStructuralQuantity	hasStructuralQuantity	ObjectProperty	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#hasStructuralQuantity			
Grinding	Grinding	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Grinding			
Polishing	Polishing	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Polishing			
VatPolymerization	VatPolymerization	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#VatPolymerization			
HeatTransferCoefficientRelatedQuantity	HeatTransferCoefficientRelatedQuantity	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#HeatTransferCoefficientRelatedQuantity			Specific heat transfer coefficients
NumberFraction	NumberFraction	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#NumberFraction			
TinMaterial	TinMaterial	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#TinMaterial			
SpecimenDiameterAtFracture	SpecimenDiameterAtFracture	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SpecimenDiameterAtFracture			
Phase	Phase	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Phase			
Aluminium	Aluminium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Aluminium			
VoxelEdgeLength	VoxelEdgeLength	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#VoxelEdgeLength			Edge length of a voxel
Coating	Coating	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Coating			
hasParticipant	hasParticipant	ObjectProperty	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#hasParticipant			
SEMCathode	SEMCathode	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SEMCathode			A cathode installed within the SEM
MaterialNamingConventionUNS	MaterialNamingConventionUNS	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MaterialNamingConventionUNS			
hasControlInfo	hasControlInfo	ObjectProperty	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#hasControlInfo			
FormatDescription	FormatDescription	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#FormatDescription			
SpecimenWidth	SpecimenWidth	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SpecimenWidth			
TimeRelatedQuantity	TimeRelatedQuantity	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#TimeRelatedQuantity			
FerrousMaterial	FerrousMaterial	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#FerrousMaterial			
Gallium	Gallium	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Gallium			
ProjectFullName	ProjectFullName	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ProjectFullName			
Analysing	Analysing	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Analysing			
ComputerTomograph	ComputerTomograph	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ComputerTomograph			
MaterialStructureRelatedObject	MaterialStructureRelatedObject	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MaterialStructureRelatedObject			
MachinePreparation	MachinePreparation	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MachinePreparation			Preparation process of some kind of machine
IWMMicrosectionID	IWMMicrosectionID	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#IWMMicrosectionID			Permanent ID for microsections at the Fraunhofer IWM
CADFile	CADFile	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#CADFile			
hasOperator	hasOperator	ObjectProperty	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#hasOperator			
NumberOfCycles	NumberOfCycles	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#NumberOfCycles			
ThermoCamera	ThermoCamera	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ThermoCamera			Camera to measure the surface temperature of objects
SoftwareScript	SoftwareScript	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#SoftwareScript			
Mass	Mass	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Mass			
EngineeringStrainInLoadingDirection	EngineeringStrainInLoadingDirection	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#EngineeringStrainInLoadingDirection			The engineering strain in loading direction (e.g. in a uniaxial tensile test)
MechanicalExperiment	MechanicalExperiment	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MechanicalExperiment			
FurnaceGripSystem	FurnaceGripSystem	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#FurnaceGripSystem			
CrossheadSeparationRate	CrossheadSeparationRate	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#CrossheadSeparationRate			Displacement of the crossheads per time (e.g. in a tensile test)
ObjectAggregateName	ObjectAggregateName	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#ObjectAggregateName			Name of a specific object aggregate
Lanthanum	Lanthanum	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Lanthanum			
MaterialNamingConvention	MaterialNamingConvention	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#MaterialNamingConvention			
Function	Function	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Function			Class defined by the Basic Formal Ontology (BFO)
Project	Project	Class	https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Project			
