IRI,Similarity
http://purls.helmholtz-metadaten.de/mwo/MWO_0001051,0.9079
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010028,0.9036
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001023,0.8998
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010029,0.8996
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010030,0.8974
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000153,0.8972
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010035,0.8873
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001002,0.8869
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001024,0.8848
http://purls.helmholtz-metadaten.de/mwo/MWO_0001030,0.8820
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000152,0.8810
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010037,0.8807
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010038,0.8806
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010033,0.8803
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010039,0.8803
http://purls.helmholtz-metadaten.de/mwo/MWO_0001025,0.8799
http://purl.obolibrary.org/obo/BFO_0000015,0.8775
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010031,0.8770
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010036,0.8766
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010041,0.8728
